omega_rad_s,y_fit,y_lo_68,y_hi_68
585.0,42.7188162239914,42.37822544710766,43.05923625963611
585.0640256102441,42.74613569091914,42.405274443944265,43.086579379194085
585.1280512204881,42.7734913734186,42.432359291607895,43.1139584725489
585.1920768307323,42.80088333953382,42.45948005757955,43.14137360668868
585.2561024409764,42.828311657468596,42.48663680949948,43.16882484875712
585.3201280512205,42.85577639558729,42.51382961516792,43.19631226605423
585.3841536614646,42.88327762241511,42.54105854254543,43.22383592603669
585.4481792717087,42.910815406638655,42.56832365975343,43.25139589631832
585.5122048819528,42.938389817106206,42.595625035074434,43.27899224467029
585.5762304921968,42.96600092282818,42.62286867478367,43.30662503902171
585.640256102441,42.99364879297782,42.65013928367617,43.334294347460144
585.7042817126851,43.02133349689123,42.6774460363061,43.362000238231744
585.7683073229292,43.04905510406806,42.70478900052446,43.38974277974188
585.8323329331732,43.07681368417189,42.732169247011285,43.41757264355459
585.8963585434174,43.10460930703076,42.75967500591296,43.44555667600477
585.9603841536615,43.132442042637486,42.787217456207195,43.47354608750357
586.0244097639055,43.16031196115002,42.814796667303746,43.501460684857584
586.0884353741496,43.188219132892264,42.84244613491458,43.529636223086264
586.1524609843938,43.21616362835407,42.87013987037962,43.55784945416209
586.2164865946379,43.24414551819193,42.8978706914216,43.586100449344514
586.2805122048819,43.2721648732294,42.92566433900803,43.61438928006092
586.344537815126,43.30022176445764,42.953552280790426,43.642716017907
586.4085634253702,43.32831626303561,42.981477733876034,43.67104816988375
586.4725890356142,43.356448440290634,43.009440769805764,43.69941552469481
586.5366146458583,43.38461836771911,43.03743449386037,43.72782090722796
586.6006402561025,43.41282611698654,43.06536286269309,43.756264389475376
586.6646658663466,43.441071759928235,43.093342161198116,43.78474604359888
586.7286914765906,43.46935536854973,43.12136993638111,43.813265941930375
586.7927170868347,43.497677015027264,43.14943542928503,43.84182415697225
586.8567426970789,43.52603677170819,43.17758166727374,43.870420761397824
586.9207683073229,43.55443471111138,43.20562864901064,43.899055828051736
586.984793917567,43.58287090592798,43.23374827448201,43.92772942995071
587.0488195278111,43.61134542902141,43.26195582441157,43.95644164028353
587.1128451380553,43.639858353428224,43.29020254585832,43.98519253241191
587.1768707482993,43.66840975235827,43.31849840420596,44.01398217987061
587.2408963585434,43.69699969919555,43.34690919195443,44.042810656368374
